url,equipo,valor_mercado,liga,ataque,tecnica,velocidad,defensa,creatividad,partidos,valoracion_media
"https://www.sofascore.com/football/player/lacombe-justin/1513621
",Toulouse,54K €,Ligue 1,,,,,,,
"https://www.sofascore.com/football/player/nehuen-perez/913401
",FC Porto,11.8M €,Liga Portugal Betclic,36,48,69,76,46,25 Appearances,6.95
"https://www.sofascore.com/football/player/youssouf-sabaly/111803
",Real Betis,1.7M €,LaLiga,39,45,39,62,47,21 Appearances,6.85
"https://www.sofascore.com/football/player/elias-pitak/1405461
",SK Slavia Praha,220K €,Chance Liga,,,,,,16 Appearances,6.56
"https://www.sofascore.com/football/player/endrick/1174937
",Real Madrid,37M €,LaLiga,68,54,58,31,50,18 Appearances,6.73
"https://www.sofascore.com/football/player/paradela-luis/986827
",Universitatea Craiova,600K €,Romanian Super Liga,57,54,39,38,52,17 Appearances,7.09
"https://www.sofascore.com/football/player/aleksandr-koksharov/1411130
",Pari Nizhny Novgorod,745K €,Russian Premier League,,,,,,,
"https://www.sofascore.com/football/player/daniel-dappa/2076760
",Maccabi Netanya,210K €,Israeli Premier League,,,,,,,
"https://www.sofascore.com/football/player/addo-henry/1183887
",Maccabi Tel Aviv,525K €,Israeli Premier League,,,,,,14 Appearances,6.61
"https://www.sofascore.com/football/player/miguel-roman/1398526
",Celta Vigo,385K €,LaLiga,52,58,34,34,57,34 Appearances,7.11
"https://www.sofascore.com/football/player/theo-defourny/156736
",RC Sporting Charleroi,280K €,Pro League,,,,,,,
"https://www.sofascore.com/football/player/joan-garcia/930267
",Espanyol,26M €,LaLiga,77,59,83,78,89,38 Appearances,7.39
"https://www.sofascore.com/football/player/andy-pelmard/877978
",Las Palmas,2.1M €,LaLiga,,,,,,,
"https://www.sofascore.com/football/player/marvin-senaya/1087805
",FC Lausanne-Sport,1.9M €,Swiss Super League,41,48,53,64,46,10 Appearances,6.67
"https://www.sofascore.com/football/player/kazeem-olaigbe/1004346
",Stade Rennais,5.3M €,Ligue 1,71,73,43,34,60,19 Appearances,6.98
"https://www.sofascore.com/football/player/nikolaos-gotzamanidis/997095
",PAS Lamia 1964,280K €,Stoiximan Super League,33,37,41,57,32,23 Appearances,6.65
"https://www.sofascore.com/football/player/evangelos-patoulidis/944497
",Sandefjord Fotball,340K €,Eliteserien,61,71,38,33,56,16 Appearances,7.18
"https://www.sofascore.com/football/player/vasco-sousa/1006995
",FC Porto,3.7M €,Liga Portugal Betclic,49,45,40,45,50,11 Appearances,6.69
"https://www.sofascore.com/football/player/andre/1035996
",Wolverhampton,29M €,Premier League,48,58,66,63,52,32 Appearances,6.94
"https://www.sofascore.com/football/player/esmir-bajraktarevic/1136110
",PSV Eindhoven,3.1M €,Eredivisie,59,61,37,28,54,14 Appearances,6.93
"https://www.sofascore.com/football/player/zini/1002334
",APO Levadiakos,775K €,Stoiximan Super League,62,54,50,37,42,29 Appearances,7.17
"https://www.sofascore.com/football/player/arkadiusz-pyrka/971481
",Piast Gliwice,1.9M €,Ekstraklasa,41,52,43,59,48,18 Appearances,6.97
"https://www.sofascore.com/football/player/drammeh-omar-bully/1066347
",Vålerenga IF,260K €,Eliteserien,,,,,,,
"https://www.sofascore.com/football/player/julian-cuesta/217110
",Aris Thessaloniki,390K €,Stoiximan Super League,60,49,51,48,59,30 Appearances,7.05
"https://www.sofascore.com/football/player/atsuki-ito/1034816
",KAA Gent,2.9M €,Pro League,51,52,50,55,50,35 Appearances,6.92
"https://www.sofascore.com/football/player/pieros-sotiriou/97060
",APOEL Nicosia,880K €,Cyprus League by Stoiximan,62,51,49,31,42,12 Appearances,6.82
"https://www.sofascore.com/football/player/oliver-luteran/1022530
",MFK Ružomberok,390K €,Niké Liga,43,43,38,52,41,18 Appearances,6.74
"https://www.sofascore.com/football/player/alistair-johnston/984419
",Celtic,9.5M €,Scottish Premiership,44,50,56,72,52,32 Appearances,7.33
"https://www.sofascore.com/football/player/teodor-luta/2141259
",Universitatea Craiova,,Romanian Super Liga,,,,,,,
"https://www.sofascore.com/football/player/tsiy-william-ndenge/793237
",Grasshopper Club Zürich,1.6M €,Swiss Super League,51,56,54,55,46,25 Appearances,6.95
"https://www.sofascore.com/football/player/oguz-aydin/999396
",Fenerbahçe,7.5M €,Trendyol Süper Lig,65,64,43,45,66,24 Appearances,7.24
"https://www.sofascore.com/football/player/irvin-cardona/605552
",Saint-Étienne,2.6M €,Ligue 1,68,54,38,26,62,16 Appearances,6.91
"https://www.sofascore.com/football/player/rui-silva/253809
",Sporting,6.7M €,Liga Portugal Betclic,73,62,63,73,63,17 Appearances,7.00
"https://www.sofascore.com/football/player/martin-junas/931768
",MFK Skalica,180K €,Niké Liga,61,42,49,51,54,32 Appearances,7.05
"https://www.sofascore.com/football/player/milos-kopecny/792066
",FC Zlín,180K €,FNL,40,55,48,55,47,25 Appearances,7.12
"https://www.sofascore.com/football/player/michael-murillo/839493
",Olympique de Marseille,8.5M €,Ligue 1,47,52,43,54,54,30 Appearances,7.01
"https://www.sofascore.com/football/player/fahri-kerem-ay/1195756
",Beşiktaş,215K €,Trendyol Süper Lig,,,,,,,
"https://www.sofascore.com/football/player/kapuadi-steve/1019957
",Legia Warszawa,3.1M €,Ekstraklasa,34,44,49,64,36,30 Appearances,6.95
"https://www.sofascore.com/football/player/luijendijk-mika/1923377
",Excelsior,,Eerste Divisie,,,,,,,
"https://www.sofascore.com/football/player/pau-cubarsi/1402913
",Barcelona,75M €,LaLiga,38,53,59,66,49,35 Appearances,6.88
"https://www.sofascore.com/football/player/hadas-matej/1394149
",SK Sigma Olomouc,685K €,Chance Liga,38,44,33,52,38,32 Appearances,6.65
"https://www.sofascore.com/football/player/jan-niklas-beste/836711
",SC Freiburg,10.8M €,Bundesliga,68,64,45,50,78,13 Appearances,6.98
"https://www.sofascore.com/football/player/chijioke-kingsley-aniagboso/1471171
",Chornomorets Odesa,105K €,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/bernardo-morgado/843750
",Degerfors IF,250K €,Allsvenskan,32,42,54,67,37,15 Appearances,6.92
"https://www.sofascore.com/football/player/milos-gordic/904783
",Gil Vicente,220K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/sergey-pinyaev/1047375
",Lokomotiv Moscow,8.2M €,Russian Premier League,62,56,34,32,59,28 Appearances,7.05
"https://www.sofascore.com/football/player/gus-ledes/137983
",AEK Larnaca,530K €,Cyprus League by Stoiximan,47,51,41,43,47,25 Appearances,7.07
"https://www.sofascore.com/football/player/alessio-romagnoli/227864
",Lazio,12.4M €,Serie A,39,48,73,80,42,32 Appearances,7.00
"https://www.sofascore.com/football/player/otto-rosengren/1106662
",Malmö FF,1.7M €,Allsvenskan,54,54,49,51,59,28 Appearances,7.19
"https://www.sofascore.com/football/player/filip-ohman/1971491
",BK Häcken,,Allsvenskan,,,,,,10 Appearances,6.75
"https://www.sofascore.com/football/player/volodymyr-shepeliev/827410
",Oleksandria,1.3M €,Ukrainian Premier League,,,,,,12 Appearances,6.81
"https://www.sofascore.com/football/player/roman-mysak/109003
",Kolos Kovalivka,105K €,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/saba-mamatsashvili/1142884
",IK Sirius,240K €,Allsvenskan,48,58,37,48,51,17 Appearances,6.73
"https://www.sofascore.com/football/player/maryan-faryna/1514356
",Shakhtar Donetsk,390K €,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/nikola-zecevic/1425301
",BK Häcken,775K €,Allsvenskan,,,,,,,
"https://www.sofascore.com/football/player/etongou-thierry/1394443
",FK Radnički Niš,97K €,Mozzart Bet Superliga,,,,,,11 Appearances,6.62
"https://www.sofascore.com/football/player/jan-shejbal/151754
",Bohemians Praha 1905,145K €,Chance Liga,,,,,,19 Appearances,6.67
"https://www.sofascore.com/football/player/miguel-mellado/892444
",Athens Kallithea FC,410K €,Stoiximan Super League,45,48,37,46,43,15 Appearances,6.76
"https://www.sofascore.com/football/player/mendes-diogo/871046
",FC Rapid București,285K €,Romanian Super Liga,,,,,,,
"https://www.sofascore.com/football/player/martin-bogatinov/67812
",Ethnikos Achnas,,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/filip-novak/12194
",FK Jablonec,140K €,Chance Liga,,,,,,,
"https://www.sofascore.com/football/player/bzdyl-fabian/1565346
",Cracovia,580K €,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/simen-kvia-egeskog/1126541
",Viking FK,875K €,Eliteserien,54,58,30,35,54,27 Appearances,6.89
"https://www.sofascore.com/football/player/philippe-sandler/842275
",NEC Nijmegen,2.2M €,Eredivisie,36,49,60,68,44,20 Appearances,6.89
"https://www.sofascore.com/football/player/benoit-nyssen/938190
",SV Zulte Waregem,565K €,Challenger Pro League,43,49,44,59,48,26 Appearances,7.11
"https://www.sofascore.com/football/player/richard-ofori/233572
",Ethnikos Achnas,210K €,Cyprus League by Stoiximan,41,59,35,40,44,24 Appearances,6.61
"https://www.sofascore.com/football/player/daniel-penha/862256
",CD Nacional,680K €,Liga Portugal Betclic,62,54,40,35,60,29 Appearances,6.93
"https://www.sofascore.com/football/player/listkowski-marcin/796673
",Zagłębie Lubin,325K €,Ekstraklasa,,,,,,16 Appearances,6.63
"https://www.sofascore.com/football/player/marko-dmitrovic/94527
",Leganés,740K €,LaLiga,82,68,77,71,83,32 Appearances,7.01
"https://www.sofascore.com/football/player/owen-maes/1165701
",RAAL La Louvière,420K €,Challenger Pro League,52,53,47,49,56,23 Appearances,7.01
"https://www.sofascore.com/football/player/jon-ander-olasagasti/1010383
",Real Sociedad,4.3M €,LaLiga,54,56,65,67,55,22 Appearances,6.86
"https://www.sofascore.com/football/player/petar-bojic/126558
",FK Mladost Lučani,140K €,Mozzart Bet Superliga,51,47,40,38,46,31 Appearances,6.75
"https://www.sofascore.com/football/player/patrik-simko/95510
",1. FC Tatran Prešov,78K €,Slovakia League Two,,,,,,,
"https://www.sofascore.com/football/player/traore-abdoulaye/1466553
",SV Zulte Waregem,380K €,Challenger Pro League,63,56,33,35,51,12 Appearances,6.81
"https://www.sofascore.com/football/player/metaxas-dimitrios/1141678
",Athens Kallithea FC,325K €,Stoiximan Super League,46,55,35,38,45,12 Appearances,6.58
"https://www.sofascore.com/football/player/holten-rasmus/1191898
",SK Brann,205K €,Eliteserien,35,47,56,63,39,4 Appearances,7.02
"https://www.sofascore.com/football/player/arber-hoxha/890663
",GNK Dinamo Zagreb,1.5M €,HNL,57,56,38,35,53,31 Appearances,6.74
"https://www.sofascore.com/football/player/mathias-honsak/575952
",1. FC Heidenheim,1.5M €,Bundesliga,67,52,40,26,54,24 Appearances,6.91
"https://www.sofascore.com/football/player/dmytro-semenov/936737
",FC Livyi Bereh Kyiv,275K €,Ukrainian Premier League,36,48,55,62,42,24 Appearances,7.02
"https://www.sofascore.com/football/player/oleksandr-sklyar/73646
",Vorskla Poltava,105K €,Ukrainian Premier League,49,55,36,38,47,29 Appearances,6.68
"https://www.sofascore.com/football/player/bence-dardai/1418624
",VfL Wolfsburg,8.6M €,Bundesliga,49,43,41,37,48,21 Appearances,6.70
"https://www.sofascore.com/football/player/barcola-bradley/996952
",Paris Saint-Germain,68M €,Ligue 1,73,62,63,38,72,34 Appearances,7.17
"https://www.sofascore.com/football/player/dmitri-chistyakov/798386
",FC Rostov,840K €,Russian Premier League,,,,,,,
"https://www.sofascore.com/football/player/niklas-lomb/142471
",Bayer 04 Leverkusen,240K €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/dejan-banjac/1922703
",FK TSC Bačka Topola,,Mozzart Bet Superliga,,,,,,,
"https://www.sofascore.com/football/player/victor-sa/799634
",FK Krasnodar,3.1M €,Russian Premier League,55,59,42,45,59,25 Appearances,7.17
"https://www.sofascore.com/football/player/petr-pudhorocky/1130795
",MFK Skalica,160K €,Niké Liga,,,,,,14 Appearances,6.78
"https://www.sofascore.com/football/player/elias-agbeko/1953184
",NK Maribor,,PrvaLiga,,,,,,,
"https://www.sofascore.com/football/player/mateja-gajic/1855771
",FK Napredak Kruševac,105K €,Mozzart Bet Superliga,,,,,,,
"https://www.sofascore.com/football/player/uros-kabic/1087489
",FK Čukarički,530K €,Mozzart Bet Superliga,,,,,,16 Appearances,6.67
"https://www.sofascore.com/football/player/nemanja-glavcic/799037
",AEL Limassol,415K €,Cyprus League by Stoiximan,51,54,39,43,54,17 Appearances,6.99
"https://www.sofascore.com/football/player/martin-slogar/934644
",HNK Gorica,340K €,HNL,49,53,24,31,47,25 Appearances,6.65
"https://www.sofascore.com/football/player/daniel-borges/1117007
",Santa Clara,375K €,Liga Portugal Betclic,,,,,,15 Appearances,6.57
"https://www.sofascore.com/football/player/giorgi-gocholeishvili/1035752
",FC København,2.7M €,Danish Superliga,43,49,40,53,49,20 Appearances,6.95
"https://www.sofascore.com/football/player/jakub-zawadzki/2050358
",Pogoń Szczecin U17,,U17 CLJ,,,,,,,
"https://www.sofascore.com/football/player/daniel-holzer/188311
",Baník Ostrava,390K €,Chance Liga,49,51,35,51,53,29 Appearances,6.97
"https://www.sofascore.com/football/player/siler-radek/1647709
",FK Teplice,325K €,Chance Liga,61,55,42,28,43,16 Appearances,6.74
"https://www.sofascore.com/football/player/marcin-bulka/889590
",Nice,19.4M €,Ligue 1,73,45,57,76,70,34 Appearances,7.15
"https://www.sofascore.com/football/player/scarles-oliver/1150952
",West Ham United,7.3M €,Premier League,,,,,,15 Appearances,6.76
"https://www.sofascore.com/football/player/raul-kumar/1841798
",,,FIFA Club World Cup,,,,,,,
"https://www.sofascore.com/football/player/lewis-skelly-myles/1423711
",Arsenal,48M €,Premier League,43,53,47,55,51,23 Appearances,6.80
"https://www.sofascore.com/football/player/ali-gholizadeh/359350
",Lech Poznań,2.3M €,Ekstraklasa,53,56,33,38,54,32 Appearances,7.06
"https://www.sofascore.com/football/player/skyba-yevgeniy/1648864
",Chornomorets Odesa,265K €,Ukrainian Premier League,39,51,46,54,41,24 Appearances,7.00
"https://www.sofascore.com/football/player/hugo-alvarez/1154935
",Celta Vigo,7.3M €,LaLiga,62,64,21,31,61,26 Appearances,6.78
"https://www.sofascore.com/football/player/adi-kurti/1154850
",Hellas Verona,,Serie A,33,44,51,60,41,29 Appearances,6.92
"https://www.sofascore.com/football/player/marcin-wieckowski/1885391
",Wisła Płock,,Betclic 1. Liga,,,,,,,
"https://www.sofascore.com/football/player/ange-yoan-bonny/1086223
",Parma,19.4M €,Serie A,68,56,40,23,55,37 Appearances,6.90
"https://www.sofascore.com/football/player/kike-salas/1097719
",Sevilla,8.8M €,LaLiga,42,43,61,75,37,30 Appearances,6.92
"https://www.sofascore.com/football/player/josue-ndenge-kongolo/1396029
",KRC Genk,1.4M €,Pro League,32,39,51,65,40,9 Appearances,6.86
"https://www.sofascore.com/football/player/djibril-sow/799054
",Sevilla,7.1M €,LaLiga,52,51,55,50,56,30 Appearances,6.87
"https://www.sofascore.com/football/player/damian-baris/330539
",AS Trenčín,205K €,Niké Liga,47,52,48,57,45,26 Appearances,6.77
"https://www.sofascore.com/football/player/kevin-boma/1049465
",Estoril Praia,4.3M €,Liga Portugal Betclic,34,38,55,71,36,29 Appearances,6.86
"https://www.sofascore.com/football/player/adrian-kapralik/1031650
",MŠK Žilina,1.9M €,Niké Liga,60,50,44,39,46,16 Appearances,7.23
"https://www.sofascore.com/football/player/hide-vitalucci/1011563
",MZKS Arka Gdynia,340K €,Betclic 1. Liga,53,63,39,39,46,32 Appearances,6.79
"https://www.sofascore.com/football/player/younes-lachaab/1939210
",LOSC Lille 2,,National 3 Groupe E,,,,,,,
"https://www.sofascore.com/football/player/luan/1199434
",NK Veres Rivne,470K €,Ukrainian Premier League,53,63,25,31,48,26 Appearances,6.91
"https://www.sofascore.com/football/player/ibrahim-tanko/895905
",FK Radnički Niš,390K €,Mozzart Bet Superliga,52,42,33,35,41,17 Appearances,6.64
"https://www.sofascore.com/football/player/dzhamalutdin-abdulkadyrov/1510565
",CSKA Moscow,850K €,Russian Premier League,,,,,,,
"https://www.sofascore.com/football/player/rodrigo-villagra/978563
",CSKA Moscow,5.7M €,Russian Premier League,46,46,49,54,51,13 Appearances,6.74
"https://www.sofascore.com/football/player/heinz-lindner/37432
",FC Sion,97K €,Swiss Super League,,,,,,,
"https://www.sofascore.com/football/player/djordje-ivanovic/791080
",FK Čukarički,1.2M €,Mozzart Bet Superliga,53,57,31,35,52,30 Appearances,7.02
"https://www.sofascore.com/football/player/ferdi-kadioglu/825844
",Brighton & Hove Albion,26M €,Premier League,47,59,56,63,57,6 Appearances,6.91
"https://www.sofascore.com/football/player/moises/840158
",CSKA Moscow,4.7M €,Russian Premier League,40,51,56,70,46,25 Appearances,7.12
"https://www.sofascore.com/football/player/youssef-ait-bennasser/802850
",Samsunspor,1.2M €,Trendyol Süper Lig,49,52,55,57,54,30 Appearances,6.94
"https://www.sofascore.com/football/player/djordje-radivojevic/2059298
",FK IMT Beograd U19,,U19 Serbian League,,,,,,,
"https://www.sofascore.com/football/player/sandro-kulenovic/826026
",GNK Dinamo Zagreb,3.9M €,HNL,68,53,55,37,43,35 Appearances,7.13
"https://www.sofascore.com/football/player/sana-fernandes/1513787
",NAC Breda,660K €,Eredivisie,65,80,34,26,54,14 Appearances,6.75
"https://www.sofascore.com/football/player/arkadiusz-jedrych/198796
",GKS Katowice,310K €,Ekstraklasa,36,43,53,68,35,34 Appearances,7.07
"https://www.sofascore.com/football/player/vladimir-weiss/46357
",ŠK Slovan Bratislava,245K €,Niké Liga,55,57,31,28,60,16 Appearances,6.80
"https://www.sofascore.com/football/player/bogle-jayden/929132
",Leeds United,9.6M €,Championship,43,45,46,58,47,44 Appearances,7.19
"https://www.sofascore.com/football/player/liam-cohen/2125597
",Maccabi Netanya,,Israeli Premier League,,,,,,,
"https://www.sofascore.com/football/player/bevis-mugabi/845899
",Anorthosis Famagusta,215K €,Cyprus League by Stoiximan,35,41,47,62,34,16 Appearances,6.72
"https://www.sofascore.com/football/player/marek-hanousek/72830
",Widzew Łódź,275K €,Ekstraklasa,43,44,45,56,41,24 Appearances,6.84
"https://www.sofascore.com/football/player/oliver-burke/608362
",SV Werder Bremen,2.9M €,Bundesliga,66,54,28,28,53,24 Appearances,6.90
"https://www.sofascore.com/football/player/svenn-crone/186783
",FC Fredericia,430K €,Danish 1st Division,40,42,44,61,46,10 Appearances,7.01
"https://www.sofascore.com/football/player/noah-pallas/1033519
",Vålerenga IF,290K €,Eliteserien,42,55,28,43,46,9 Appearances,6.73
"https://www.sofascore.com/football/player/asier-villalibre/355072
",Deportivo Alavés,1.9M €,LaLiga,,,,,,13 Appearances,6.65
"https://www.sofascore.com/football/player/pedro-conde/842966
",NPS Volos,160K €,Stoiximan Super League,58,50,46,30,40,30 Appearances,6.63
"https://www.sofascore.com/football/player/meriton-korenica/938672
",CFR 1907 Cluj,1.5M €,Romanian Super Liga,61,64,49,42,57,38 Appearances,7.22
"https://www.sofascore.com/football/player/andrej-ilic/953767
",1. FC Union Berlin,2.3M €,Bundesliga,68,50,53,28,40,16 Appearances,6.94
"https://www.sofascore.com/football/player/nikolaos-botis/1067198
",Olympiacos FC,190K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/filip-slavicek/1138819
",SK Sigma Olomouc B,225K €,FNL,38,53,42,54,43,11 Appearances,6.84
"https://www.sofascore.com/football/player/joan-sastre/813738
",PAOK,1.3M €,Stoiximan Super League,39,41,44,61,44,19 Appearances,6.93
"https://www.sofascore.com/football/player/rokas-pukstas/1146488
",HNK Hajduk Split,4.9M €,HNL,49,44,41,47,48,30 Appearances,6.79
"https://www.sofascore.com/football/player/yehor-nazaryna/833562
",Shakhtar Donetsk,1M €,Ukrainian Premier League,45,49,45,52,45,14 Appearances,6.77
"https://www.sofascore.com/football/player/miroslav-bogosavac/370150
",Akhmat Grozny,1M €,Russian Premier League,,,,,,10 Appearances,6.92
"https://www.sofascore.com/football/player/andrey-tsitsilin/1493613
",Baltika-2 Kaliningrad,,"Second League, Division B, Group 2",,,,,,,
"https://www.sofascore.com/football/player/sondre-milian-granaas/1387004
",Molde FK,805K €,Eliteserien,48,53,25,32,45,15 Appearances,6.82
"https://www.sofascore.com/football/player/stagos-chrysostomos/1050709
",APO Levadiakos,53K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/julian-ryerson/800951
",Borussia Dortmund,18.9M €,Bundesliga,52,63,43,53,64,29 Appearances,6.94
"https://www.sofascore.com/football/player/dimitrios-emmanouilidis/890445
",Asteras Aktor,515K €,Stoiximan Super League,60,49,31,29,49,29 Appearances,6.82
"https://www.sofascore.com/football/player/deniz-dilmen/1065508
",Başakşehir FK,470K €,Trendyol Süper Lig,,,,,,,
"https://www.sofascore.com/football/player/yannick-agnero/1154114
",Halmstads BK,680K €,Allsvenskan,66,46,44,20,40,23 Appearances,6.82
"https://www.sofascore.com/football/player/diogo-travassos/1142578
",CF Estrela Amadora,1.4M €,Liga Portugal Betclic,,,,,,24 Appearances,6.74
"https://www.sofascore.com/football/player/alexander-sorloth/309078
",Atlético Madrid,26M €,LaLiga,74,51,51,23,53,35 Appearances,7.01
"https://www.sofascore.com/football/player/dabizas-athanasios/1150237
",Panathinaikos,73K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/leopold-zingerle/148263
",RB Leipzig,375K €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/sergiu-perciun/1592970
",Torino,1.6M €,Serie A,59,69,34,29,54,21 Appearances,6.99
"https://www.sofascore.com/football/player/julius-szoke/237412
",AEL Limassol,1M €,Cyprus League by Stoiximan,44,44,47,57,44,15 Appearances,6.76
"https://www.sofascore.com/football/player/dimitrios-tsakmakis/962705
",Atromitos Athens,340K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/elvis-letaj/1082721
",HNK Hajduk Split,52K €,HNL,,,,,,,
"https://www.sofascore.com/football/player/carljohan-eriksson/235362
",Sarpsborg 08,320K €,Eliteserien,45,49,43,56,51,16 Appearances,6.69
"https://www.sofascore.com/football/player/ivanildo-fernandes/806515
",CD Nacional,280K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/pieter-gerkens/190401
",KAA Gent,645K €,Pro League,54,48,44,42,52,17 Appearances,6.79
"https://www.sofascore.com/football/player/frederik-carlsen/1104875
",Silkeborg IF,380K €,Danish Superliga,,,,,,,
"https://www.sofascore.com/football/player/baptiste-roux/1049576
",AVS - Futebol SAD,825K €,Liga Portugal Betclic,38,46,50,60,41,23 Appearances,6.74
"https://www.sofascore.com/football/player/carlos-borges/1069486
",Wolverhampton,8.3M €,Premier League,62,58,37,30,53,8 Appearances,6.81
"https://www.sofascore.com/football/player/kobe-cools/793987
",FCV Dender,775K €,Pro League,34,44,70,77,41,38 Appearances,7.04
"https://www.sofascore.com/football/player/bernadou-lucas/997187
",NPS Volos,545K €,Stoiximan Super League,47,51,39,49,48,18 Appearances,6.73
"https://www.sofascore.com/football/player/negrel-tom/1129363
",LOSC Lille 2,49K €,National 3 Groupe E,,,,,,,
"https://www.sofascore.com/football/player/kanu-stanley/1394890
",FC Zlín,73K €,FNL,,,,,,10 Appearances,6.98
"https://www.sofascore.com/football/player/ozan-kabak/857740
",TSG Hoffenheim,4.9M €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/canestrelli-simone/911355
",Pisa,6.2M €,Serie B,36,42,58,68,37,36 Appearances,6.93
"https://www.sofascore.com/football/player/mauro-icardi/233114
",Galatasaray,11.5M €,Trendyol Süper Lig,78,57,64,34,57,7 Appearances,7.17
"https://www.sofascore.com/football/player/aleksey-sutormin/799136
",FC Rostov,1.3M €,Russian Premier League,54,52,34,45,58,23 Appearances,6.82
"https://www.sofascore.com/football/player/tomislav-todorovic/885781
",FK Omladinac Novi Banovci,130K €,Srpska Liga Vojvodina,,,,,,,
"https://www.sofascore.com/football/player/george-puscas/190319
",Bodrum FK,1.2M €,Trendyol Süper Lig,62,46,40,26,43,33 Appearances,6.78
"https://www.sofascore.com/football/player/ogruce-enes/1395595
",Bodrum FK,140K €,Trendyol Süper Lig,,,,,,,
"https://www.sofascore.com/football/player/salih-kavrazli/964233
",Adana Demirspor,135K €,Trendyol Süper Lig,,,,,,16 Appearances,6.76
"https://www.sofascore.com/football/player/jemal-tabidze/287607
",Dinamo Makhachkala,750K €,Russian Premier League,33,42,66,85,35,19 Appearances,6.96
"https://www.sofascore.com/football/player/mihai-butean/796365
",FK Vojvodina,930K €,Mozzart Bet Superliga,37,45,49,66,43,29 Appearances,6.96
"https://www.sofascore.com/football/player/tino-kadewere/810535
",Nantes,2.6M €,Ligue 1,,,,,,11 Appearances,6.74
"https://www.sofascore.com/football/player/jean-carlos/796432
",Raków Częstochowa,1.6M €,Ekstraklasa,51,55,38,48,52,33 Appearances,7.20
"https://www.sofascore.com/football/player/yusuf-kabadayi/1130113
",FC Augsburg,1.6M €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/antonio-sefer/796042
",Motor Lublin,535K €,Ekstraklasa,58,51,46,46,53,16 Appearances,7.00
"https://www.sofascore.com/football/player/viljar-myhra/353794
",Odense BK,870K €,Danish 1st Division,60,45,51,57,58,21 Appearances,6.99
"https://www.sofascore.com/football/player/artur-jorge/310800
",SC Farense,290K €,Liga Portugal Betclic,33,38,60,66,38,18 Appearances,6.68
"https://www.sofascore.com/football/player/nikodem-stachowicz/1562115
",Widzew Łódź U19,,U19 Liga Makroregionalna,,,,,,,
"https://www.sofascore.com/football/player/marius-corbu/1108216
",APOEL Nicosia,875K €,Cyprus League by Stoiximan,49,56,34,38,48,27 Appearances,6.73
"https://www.sofascore.com/football/player/lauenborg-frederik/798391
",Randers FC,270K €,Danish Superliga,,,,,,14 Appearances,6.68
"https://www.sofascore.com/football/player/norton-otterud/2175708
",AIK,,Allsvenskan,,,,,,,
"https://www.sofascore.com/football/player/simao/981817
",AVS - Futebol SAD,310K €,Liga Portugal Betclic,,,,,,13 Appearances,7.23
"https://www.sofascore.com/football/player/efthymis-papazois/1912892
",Panetolikos,,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/rome-jayden-owusu-oduro/1145999
",AZ Alkmaar,5.7M €,Eredivisie,58,47,54,63,61,30 Appearances,6.92
"https://www.sofascore.com/football/player/jan-minarik/807775
",MŠK Žilina,360K €,Niké Liga,39,50,53,63,43,20 Appearances,7.10
"https://www.sofascore.com/football/player/aleksandr-ivankov/1128797
",Torpedo Moscow,165K €,First League,,,,,,,
"https://www.sofascore.com/football/player/hubert-adamczyk/829030
",Zagłębie Lubin,275K €,Ekstraklasa,,,,,,11 Appearances,7.12
"https://www.sofascore.com/football/player/furuhashi-kyogo/877766
",Stade Rennais,9.3M €,Ligue 1,65,54,53,34,42,22 Appearances,6.78
"https://www.sofascore.com/football/player/jordan-smith/846251
",Hibernian,120K €,Scottish Premiership,67,46,44,54,62,25 Appearances,7.07
"https://www.sofascore.com/football/player/carlos-benavidez/873717
",Deportivo Alavés,1.4M €,LaLiga,56,61,59,68,51,18 Appearances,6.75
"https://www.sofascore.com/football/player/junior-firpo/914835
",Leeds United,7.8M €,Championship,47,50,52,66,58,32 Appearances,7.46
"https://www.sofascore.com/football/player/emil-rohd/1403188
",Haugesund,245K €,Eliteserien,48,45,30,31,43,27 Appearances,6.61
"https://www.sofascore.com/football/player/nikolay-kalinskiy/798531
",Pari Nizhny Novgorod,1.4M €,Russian Premier League,61,63,49,48,67,24 Appearances,7.05
"https://www.sofascore.com/football/player/jan-tredl/1133091
",FK Pardubice,365K €,Chance Liga,41,48,32,45,44,15 Appearances,6.77
