url,equipo,valor_mercado,ataque,tecnica,velocidad,defensa,creatividad,liga,partidos,valoracion_media
https://www.sofascore.com/football/player/lewis-cook/548188,Bournemouth,15.8M €,56,63,61,63,67,Premier League,36 Appearances,6.97
https://www.sofascore.com/football/player/sancho-jadon/851100,Chelsea,27M €,62,68,35,32,67,Premier League,31 Appearances,7.00
https://www.sofascore.com/football/player/abdurrahim-dursun/883275,Antalyaspor,240K €,,,,,,Trendyol Süper Lig,15 Appearances,6.76
https://www.sofascore.com/football/player/asbjorn-bondergaard/1083352,FC Fredericia,870K €,64,51,52,40,40,Danish 1st Division,23 Appearances,7.05
https://www.sofascore.com/football/player/lukasz-sekulski/111129,Wisła Płock,110K €,62,57,58,36,42,Betclic 1. Liga,32 Appearances,7.11
https://www.sofascore.com/football/player/victor-lindelof/143334,Manchester United,7.7M €,35,45,50,65,41,Premier League,14 Appearances,6.70
https://www.sofascore.com/football/player/sam-byram/254713,Leeds United,775K €,39,44,49,69,43,Championship,28 Appearances,6.92
https://www.sofascore.com/football/player/jakov-biljan/190439,HNK Vukovar 1991,105K €,,,,,,1. NL,,
https://www.sofascore.com/football/player/arnaud-kalimuendo/954061,Stade Rennais,21M €,74,53,50,23,48,Ligue 1,33 Appearances,7.01
https://www.sofascore.com/football/player/ersin-destanoglu/913656,Beşiktaş,2.1M €,,,,,,Trendyol Süper Lig,5 Appearances,6.95
https://www.sofascore.com/football/player/simmelhack-alexander/1186047,Silkeborg IF,705K €,,,,,,Danish Superliga,23 Appearances,6.80
https://www.sofascore.com/football/player/kacper-karasek/1127782,Bruk-Bet Termalica Nieciecza,540K €,62,62,46,34,47,Betclic 1. Liga,32 Appearances,7.21
https://www.sofascore.com/football/player/krzysztof-kubica/940544,Bruk-Bet Termalica Nieciecza,290K €,,,,,,Betclic 1. Liga,13 Appearances,6.73
https://www.sofascore.com/football/player/batista-gilberto/1153099,Moreirense,185K €,,,,,,Liga Portugal Betclic,,
https://www.sofascore.com/football/player/matt-turner/833943,Crystal Palace,2.6M €,64,54,58,64,66,Premier League,4 Appearances,7.00
https://www.sofascore.com/football/player/mutalip-alibekov/827482,Dinamo Makhachkala,635K €,,,,,,Russian Premier League,14 Appearances,6.81
https://www.sofascore.com/football/player/nikcevic-bojica/988549,FK Čukarički,645K €,47,50,37,49,46,Mozzart Bet Superliga,25 Appearances,6.74
https://www.sofascore.com/football/player/sidnney-silva-santos/1832275,FC Livyi Bereh Kyiv,,43,54,37,44,44,Ukrainian Premier League,19 Appearances,6.93
https://www.sofascore.com/football/player/anthony-baron/1010087,Servette FC,195K €,45,53,45,51,53,Swiss Super League,25 Appearances,6.92
https://www.sofascore.com/football/player/matisse-samoise/1046245,KAA Gent,2.4M €,45,46,49,57,51,Pro League,31 Appearances,6.79
https://www.sofascore.com/football/player/dogucan-haspolat/846087,KVC Westerlo,5.2M €,60,61,62,63,69,Pro League,38 Appearances,7.31
https://www.sofascore.com/football/player/pedro-obiang/46799,Sassuolo,465K €,46,51,48,55,48,Serie B,34 Appearances,6.89
https://www.sofascore.com/football/player/miguel-carvalho/786018,SC Farense,97K €,,,,,,Liga Portugal Betclic,,
https://www.sofascore.com/football/player/luca-pazourek/1149346,Austria Wien,275K €,,,,,,Austrian Bundesliga,12 Appearances,6.81
https://www.sofascore.com/football/player/altay-bayindir/815890,Manchester United,7.8M €,,,,,,Premier League,4 Appearances,6.82
https://www.sofascore.com/football/player/amar-rahmanovic/138123,Krylya Sovetov Samara,1.1M €,,,,,,Russian Premier League,,
https://www.sofascore.com/football/player/federico-ravaglia/850952,Bologna,910K €,68,73,89,93,84,Serie A,12 Appearances,6.81
https://www.sofascore.com/football/player/axel-disasi/827243,Aston Villa,23M €,40,48,50,62,46,Premier League,13 Appearances,6.91
https://www.sofascore.com/football/player/alex-cairns/162417,Leeds United,91K €,,,,,,Championship,,
https://www.sofascore.com/football/player/ethan-ingram/1085949,Dundee FC,375K €,37,38,39,53,39,Scottish Premiership,22 Appearances,6.60
https://www.sofascore.com/football/player/ivica-ivusic/190417,Pafos FC,2.4M €,51,29,29,48,52,Cyprus League by Stoiximan,27 Appearances,6.92
https://www.sofascore.com/football/player/agbalaka-solomon/1470541,FC Sochi,47K €,,,,,,Russian Premier League,,
https://www.sofascore.com/football/player/robert/1500254,FC København,1.5M €,51,50,32,38,45,Danish Superliga,14 Appearances,6.67
https://www.sofascore.com/football/player/marcao/840951,Sevilla,3.1M €,,,,,,LaLiga,10 Appearances,6.55
https://www.sofascore.com/football/player/luka-curkovic/1539424,NK Slaven Belupo,46K €,,,,,,HNL,,
https://www.sofascore.com/football/player/dokovic-petar/1910871,FK Javor Ivanjica,,,,,,,Mozzart Bet Prva Liga,,
https://www.sofascore.com/football/player/borisav-burmaz/954031,FC Rapid București,1.2M €,59,48,43,32,42,Romanian Super Liga,33 Appearances,6.77
https://www.sofascore.com/football/player/taha-ozmert/1979695,Antalyaspor,52K €,,,,,,Trendyol Süper Lig,,
https://www.sofascore.com/football/player/nicolas-otamendi/74915,Benfica,1.1M €,40,49,75,78,46,Liga Portugal Betclic,31 Appearances,7.37
https://www.sofascore.com/football/player/barna-benczenleitner/1087584,Nyiregyháza Spartacus,285K €,41,51,43,57,45,NB I,14 Appearances,6.76
https://www.sofascore.com/football/player/benoit-badiashile/904827,Chelsea,21M €,34,44,46,66,39,Premier League,13 Appearances,6.95
https://www.sofascore.com/football/player/aleksandrov-viktor/1091613,Pari Nizhny Novgorod,1.2M €,35,43,63,78,37,Russian Premier League,23 Appearances,6.80
https://www.sofascore.com/football/player/benjamin-pavard/787505,Inter,32M €,38,48,77,86,48,Serie A,23 Appearances,7.02
https://www.sofascore.com/football/player/tom-poitoux/1195762,Standard Liège,155K €,,,,,,Pro League,,
https://www.sofascore.com/football/player/stefan-loncar/864201,Akron Togliatti,1.4M €,57,57,48,43,58,Russian Premier League,29 Appearances,7.18
https://www.sofascore.com/football/player/auklend-vetle/1613802,Viking FK,195K €,,,,,,Eliteserien,,
https://www.sofascore.com/football/player/joao-sidonio/1161041,Omonia Aradippou,205K €,,,,,,Cyprus League by Stoiximan,19 Appearances,6.77
https://www.sofascore.com/football/player/marc-guehi/877994,Crystal Palace,42M €,40,48,68,79,49,Premier League,34 Appearances,7.11
https://www.sofascore.com/football/player/marko-rakonjac/876385,Diósgyőri VTK,465K €,58,50,47,33,41,NB I,28 Appearances,6.78
https://www.sofascore.com/football/player/sletsjoe-henry/1022179,Rosenborg BK,340K €,50,61,42,43,50,Eliteserien,15 Appearances,7.19
https://www.sofascore.com/football/player/lavallee-lucas/1019581,Aubagne FC,155K €,,,,,,National 1,13 Appearances,7.22
https://www.sofascore.com/football/player/joao-graca/309296,Rio Ave,290K €,45,36,37,39,48,Liga Portugal Betclic,16 Appearances,6.56
https://www.sofascore.com/football/player/david-soria/604258,Getafe,3.9M €,74,65,58,76,67,LaLiga,38 Appearances,6.99
https://www.sofascore.com/football/player/danilo-cataldi/317301,Fiorentina,4.2M €,52,52,58,56,50,Serie A,24 Appearances,6.89
https://www.sofascore.com/football/player/salih-ucan/135695,Beşiktaş,2.3M €,52,54,47,43,54,Trendyol Süper Lig,16 Appearances,6.84
https://www.sofascore.com/football/player/kral-tomas/1438661,Mladá Boleslav,905K €,32,42,50,64,37,Chance Liga,28 Appearances,6.82
https://www.sofascore.com/football/player/mees-de-wit/893559,AZ Alkmaar,1.5M €,,,,,,Eredivisie,13 Appearances,6.71
https://www.sofascore.com/football/player/stefanos-kapino/98210,FC Winterthur,315K €,59,39,45,58,51,Swiss Super League,33 Appearances,7.20
https://www.sofascore.com/football/player/thierno-diallo/1396494,RAAL La Louvière,205K €,,,,,,Challenger Pro League,,
https://www.sofascore.com/football/player/sorriso/1105595,Famalicão,4.8M €,64,48,41,37,59,Liga Portugal Betclic,29 Appearances,7.08
https://www.sofascore.com/football/player/romaric-yapi/927292,DAC 1904,320K €,43,49,38,52,47,Niké Liga,24 Appearances,6.69
https://www.sofascore.com/football/player/adrian-leon-barisic/959592,Basel,4.9M €,33,44,62,75,40,Swiss Super League,29 Appearances,7.12
https://www.sofascore.com/football/player/antonio-raillo/807116,Mallorca,1.9M €,41,47,80,86,47,LaLiga,36 Appearances,7.14
https://www.sofascore.com/football/player/petar-ratkov/1101942,Red Bull Salzburg,2.8M €,69,56,54,40,52,Austrian Bundesliga,20 Appearances,6.95
https://www.sofascore.com/football/player/christos-mouzakitis/1416540,Olympiacos FC,12.4M €,53,54,48,55,55,Stoiximan Super League,23 Appearances,6.93
https://www.sofascore.com/football/player/alfie-devine/1049459,KVC Westerlo,3.6M €,58,57,47,40,54,Pro League,30 Appearances,7.00
https://www.sofascore.com/football/player/promise-david/1119328,Royale Union Saint-Gilloise,11.7M €,75,65,55,31,50,Pro League,33 Appearances,7.09
https://www.sofascore.com/football/player/nathan-ngoumou/962409,Borussia M'gladbach,4.1M €,64,56,34,31,58,Bundesliga,19 Appearances,6.81
https://www.sofascore.com/football/player/ahmed-kutucu/906049,Galatasaray,5.2M €,68,59,50,42,58,Trendyol Süper Lig,28 Appearances,7.05
https://www.sofascore.com/football/player/michal-svoboda/1150945,Dukla Praha,97K €,,,,,,Chance Liga,,
https://www.sofascore.com/football/player/fucs-royie/1119484,Maccabi Haifa,23K €,,,,,,Israeli Premier League,,
https://www.sofascore.com/football/player/demirkiran-yusuf-bugra/2086502,Adana Demirspor,,,,,,,Trendyol Süper Lig,,
https://www.sofascore.com/football/player/samu/785808,Vitória SC,1.7M €,57,53,52,51,64,Liga Portugal Betclic,31 Appearances,6.98
https://www.sofascore.com/football/player/thomas-kinn/837170,Viking FK,225K €,48,28,20,55,53,Eliteserien,17 Appearances,6.93
https://www.sofascore.com/football/player/semih-guler/325155,Gaziantep FK,1.1M €,38,49,66,66,45,Trendyol Süper Lig,32 Appearances,6.83
https://www.sofascore.com/football/player/nkuba-ken/961902,KRC Genk,2.8M €,,,,,,Pro League,14 Appearances,6.59
https://www.sofascore.com/football/player/nick-woltemade/980623,VfB Stuttgart,32M €,77,59,47,22,64,Bundesliga,28 Appearances,7.24
https://www.sofascore.com/football/player/dave-kwakman/1146002,FC Groningen,1.9M €,51,53,46,47,51,Eredivisie,20 Appearances,6.88
https://www.sofascore.com/football/player/maksim-samorodov/1001695,Akhmat Grozny,2.4M €,61,60,38,32,54,Russian Premier League,26 Appearances,6.83
https://www.sofascore.com/football/player/goncalo-inacio/1001196,Sporting,47M €,39,52,62,70,45,Liga Portugal Betclic,28 Appearances,7.16
https://www.sofascore.com/football/player/camara-amady/1516047,SK Sturm Graz,1.5M €,,,,,,Austrian Bundesliga,18 Appearances,6.72
https://www.sofascore.com/football/player/jonatan-gudni-arnarsson/1542964,IFK Norrköping,26K €,,,,,,Allsvenskan,,
https://www.sofascore.com/football/player/diego-costa/995293,FK Krasnodar,7.6M €,36,47,66,78,41,Russian Premier League,28 Appearances,7.23
https://www.sofascore.com/football/player/elias-cobbaut/828570,AC Sparta Praha,2.6M €,,,,,,Chance Liga,9 Appearances,6.71
https://www.sofascore.com/football/player/kolbeinn-thordarson/878972,IFK Göteborg,970K €,52,50,49,51,48,Allsvenskan,26 Appearances,7.03
https://www.sofascore.com/football/player/aleksandar-mesarovic/923920,FK Novi Pazar,760K €,54,57,31,37,57,Mozzart Bet Superliga,30 Appearances,7.13
https://www.sofascore.com/football/player/oliver-valaker-edvardsen/878599,AFC Ajax,5.2M €,61,53,39,33,55,Eredivisie,25 Appearances,7.11
https://www.sofascore.com/football/player/mans-andersson/1823194,Halmstads BK,,,,,,,Allsvenskan,,
https://www.sofascore.com/football/player/leon-balogun/37234,Rangers,145K €,33,41,60,82,35,Scottish Premiership,20 Appearances,7.06
https://www.sofascore.com/football/player/jose-luis-gaya/227922,Valencia,16.3M €,47,50,62,73,60,LaLiga,23 Appearances,6.99
https://www.sofascore.com/football/player/laszlo-benes/354558,1. FC Union Berlin,2.8M €,65,58,48,38,70,Bundesliga,23 Appearances,6.85
https://www.sofascore.com/football/player/seid-korac/985900,FK Vojvodina,3.7M €,35,45,56,71,37,Mozzart Bet Superliga,30 Appearances,7.04
https://www.sofascore.com/football/player/rafal-adamski/1214235,Zagłębie Lubin,145K €,60,60,41,28,41,Ekstraklasa,19 Appearances,6.78
https://www.sofascore.com/football/player/prysiazhniuk-artem/1806899,Chornomorets Odesa,48K €,,,,,,Ukrainian Premier League,,
https://www.sofascore.com/football/player/niklas-geyrhofer/1017135,SK Sturm Graz,1.9M €,37,49,52,67,37,Austrian Bundesliga,19 Appearances,6.73
https://www.sofascore.com/football/player/backulja-filip/999049,FK Novi Pazar,700K €,35,46,47,52,40,Mozzart Bet Superliga,18 Appearances,6.64
https://www.sofascore.com/football/player/amir-hadziahmetovic/795421,Beşiktaş,4.5M €,50,56,48,49,57,Trendyol Süper Lig,32 Appearances,6.84
https://www.sofascore.com/football/player/berke-ozer/847494,Eyüpspor,5.3M €,71,54,67,66,70,Trendyol Süper Lig,34 Appearances,7.20
https://www.sofascore.com/football/player/sgouris-fotis/1097653,Asteras Aktor,215K €,,,,,,Stoiximan Super League,,
https://www.sofascore.com/football/player/marco-ilaimaharitra/358198,Standard Liège,760K €,51,54,38,43,55,Pro League,13 Appearances,6.71
https://www.sofascore.com/football/player/alex-moreno/294593,Aston Villa,7.2M €,45,45,44,50,52,Premier League,15 Appearances,6.67
https://www.sofascore.com/football/player/daniel-bode/49583,Paksi FC,54K €,66,58,52,32,38,NB I,32 Appearances,7.13
https://www.sofascore.com/football/player/hugo-larsson/1142211,Eintracht Frankfurt,42M €,53,56,55,55,54,Bundesliga,33 Appearances,6.97
https://www.sofascore.com/football/player/clinton-njie/291665,FC Rapid București,480K €,,,,,,Romanian Super Liga,10 Appearances,6.64
https://www.sofascore.com/football/player/brenner/884980,Udinese,3.9M €,,,,,,Serie A,8 Appearances,6.92
https://www.sofascore.com/football/player/luis-rioja/900433,Valencia,2.1M €,63,61,30,31,67,LaLiga,37 Appearances,6.95
https://www.sofascore.com/football/player/filip-krstic/840862,FK Napredak Kruševac,265K €,45,46,47,53,43,Mozzart Bet Superliga,36 Appearances,6.88
https://www.sofascore.com/football/player/nikola-karaklajic/227230,FK Napredak Kruševac,515K €,52,51,27,36,49,Mozzart Bet Superliga,27 Appearances,6.72
https://www.sofascore.com/football/player/frederik-tingager/828000,AGF,420K €,35,48,62,69,42,Danish Superliga,30 Appearances,7.14
https://www.sofascore.com/football/player/baran-sarka/1521046,Hatayspor,73K €,,,,,,Trendyol Süper Lig,,
https://www.sofascore.com/football/player/albin-morfelt/998545,Östers IF,270K €,54,63,37,35,49,Allsvenskan,10 Appearances,6.64
https://www.sofascore.com/football/player/komnen-andric/314138,NK Lokomotiva Zagreb,770K €,61,49,49,34,45,HNL,24 Appearances,6.93
https://www.sofascore.com/football/player/barry-lauwers/959060,FC Volendam,145K €,,,,,,Eerste Divisie,,
https://www.sofascore.com/football/player/vasilis-efthimiou/1427557,APOEL Nicosia,,,,,,,Cyprus League by Stoiximan,,
https://www.sofascore.com/football/player/gabriel-isik/903867,Bruk-Bet Termalica Nieciecza,320K €,39,51,45,52,43,Betclic 1. Liga,27 Appearances,6.76
https://www.sofascore.com/football/player/iliya-yurukov/877268,FK Radnički Niš,415K €,48,49,35,36,46,Mozzart Bet Superliga,26 Appearances,6.75
https://www.sofascore.com/football/player/rasmus-kristensen/921789,Eintracht Frankfurt,15M €,49,53,48,62,52,Bundesliga,30 Appearances,7.11
https://www.sofascore.com/football/player/anthony-valencia/1020197,Royal Antwerp FC,1.2M €,,,,,,Pro League,24 Appearances,6.89
https://www.sofascore.com/football/player/javier-bonar/1142591,Atlético Madrid B,485K €,40,52,40,49,44,Primera Federación,33 Appearances,6.87
https://www.sofascore.com/football/player/kristjan-asllani/996820,Inter,13.4M €,62,65,68,54,70,Serie A,22 Appearances,7.04
https://www.sofascore.com/football/player/khalaili-anan/1403362,Royale Union Saint-Gilloise,5.2M €,57,55,49,51,57,Pro League,34 Appearances,7.03
https://www.sofascore.com/football/player/maksim-maksimov/541538,Torpedo Moscow,420K €,,,,,,First League,,
https://www.sofascore.com/football/player/marlon-roos-trujillo/1005856,HNK Vukovar 1991,170K €,,,,,,1. NL,,
https://www.sofascore.com/football/player/idrissa-gueye/106337,Everton,1.5M €,52,50,73,73,55,Premier League,37 Appearances,7.07
https://www.sofascore.com/football/player/augustine-boakye/1138352,Saint-Étienne,2.3M €,65,56,39,24,53,Ligue 1,17 Appearances,6.75
https://www.sofascore.com/football/player/maximilian-wober/794962,Leeds United,7.3M €,39,44,62,79,42,Championship,8 Appearances,7.03
https://www.sofascore.com/football/player/odin-luras-bjortuft/929978,Bodø/Glimt,1.1M €,36,44,57,68,40,Eliteserien,23 Appearances,7.16
https://www.sofascore.com/football/player/dmitri-skopintsev/814892,Dynamo Moscow,2.3M €,43,49,48,64,46,Russian Premier League,22 Appearances,6.65
https://www.sofascore.com/football/player/jakob-jessen/1133228,FC Fredericia,320K €,48,55,39,50,47,Danish 1st Division,29 Appearances,6.89
https://www.sofascore.com/football/player/dani-cardenas/965832,Rayo Vallecano,1.7M €,,,,,,LaLiga,6 Appearances,6.70
https://www.sofascore.com/football/player/jens-berland-husebo/878847,Bryne FK,140K €,35,46,48,56,39,Eliteserien,12 Appearances,6.87
https://www.sofascore.com/football/player/stanislav-lobotka/150383,Napoli,26M €,50,58,65,62,58,Serie A,32 Appearances,7.04
https://www.sofascore.com/football/player/harvey-barnes/855647,Newcastle United,38M €,75,64,51,29,63,Premier League,33 Appearances,6.99
https://www.sofascore.com/football/player/patrick-bahanack/889734,Ethnikos Achnas,360K €,35,49,47,54,41,Cyprus League by Stoiximan,29 Appearances,6.77
https://www.sofascore.com/football/player/khetag-khosonov/856582,Torpedo Moscow,970K €,,,,,,First League,17 Appearances,6.78
https://www.sofascore.com/football/player/milan-roganovic/1150389,FK Partizan,470K €,,,,,,Mozzart Bet Superliga,17 Appearances,6.76
https://www.sofascore.com/football/player/njegos-petrovic/844179,FK Vojvodina,2.6M €,51,53,48,51,48,Mozzart Bet Superliga,33 Appearances,7.07
https://www.sofascore.com/football/player/fallenius-oskar/978194,Djurgårdens IF,390K €,55,51,40,35,48,Allsvenskan,14 Appearances,6.82
https://www.sofascore.com/football/player/alen-halilovic/277331,Fortuna Sittard,900K €,58,62,45,31,62,Eredivisie,27 Appearances,6.95
https://www.sofascore.com/football/player/ersunar-kerem-yusuf/1091747,Bodrum FK,54K €,,,,,,Trendyol Süper Lig,,
https://www.sofascore.com/football/player/sebastian-mork/2179021,Odense BK,,,,,,,Danish 1st Division,,
https://www.sofascore.com/football/player/renzetti-davide/1472205,Lazio,94K €,50,25,21,53,49,Serie A,32 Appearances,7.12
https://www.sofascore.com/football/player/juho-talvitie/1149147,Heracles Almelo,840K €,56,57,37,28,48,Eredivisie,31 Appearances,6.80
https://www.sofascore.com/football/player/stefano-sabelli/184421,Genoa,1.5M €,45,38,46,59,52,Serie A,33 Appearances,6.75
https://www.sofascore.com/football/player/jakub-jankto/569556,Cagliari,775K €,,,,,,Serie A,,
https://www.sofascore.com/football/player/oleksii-sych/1022525,Karpaty Lviv,970K €,41,59,47,57,48,Ukrainian Premier League,20 Appearances,7.03
https://www.sofascore.com/football/player/simon-moore/95461,Sunderland,160K €,,,,,,Championship,,
https://www.sofascore.com/football/player/gabriel-pereira/1064298,APOEL Nicosia,235K €,,,,,,Cyprus League by Stoiximan,,
https://www.sofascore.com/football/player/darko-gojkovic/807593,OFK Beograd,26K €,,,,,,Mozzart Bet Superliga,,
https://www.sofascore.com/football/player/igor-wilfred-george/1521952,Kristiansund BK,235K €,,,,,,Eliteserien,21 Appearances,6.65
https://www.sofascore.com/football/player/remenyak-artur/1089044,Rukh Lviv,330K €,54,62,30,30,47,Ukrainian Premier League,13 Appearances,6.90
https://www.sofascore.com/football/player/raz-karmi/993379,Beitar Jerusalem,92K €,,,,,,Israeli Premier League,,
https://www.sofascore.com/football/player/razvan-oaida/843193,FC Universitatea Cluj,470K €,,,,,,Romanian Super Liga,12 Appearances,6.61
https://www.sofascore.com/football/player/daniil-yermolov/1474983,Vorskla Poltava,93K €,,,,,,Ukrainian Premier League,,
https://www.sofascore.com/football/player/tibe-de-vlieger/1396529,KAA Gent,365K €,,,,,,Pro League,7 Appearances,6.62
https://www.sofascore.com/football/player/lucas-piazon/156025,AVS - Futebol SAD,775K €,56,58,53,45,62,Liga Portugal Betclic,32 Appearances,7.02
https://www.sofascore.com/football/player/youssef-lekhedim/1403364,Real Madrid Castilla,430K €,49,58,31,38,52,Primera Federación,35 Appearances,6.83
https://www.sofascore.com/football/player/yuval-shalev/1922568,Beitar Jerusalem,,,,,,,Israeli Premier League,,
https://www.sofascore.com/football/player/otoa-sebastian/1404639,Genoa,2.1M €,36,47,43,59,39,Serie A,10 Appearances,6.57
https://www.sofascore.com/football/player/jackson-tchatchoua/1096210,Hellas Verona,8.8M €,49,50,41,50,59,Serie A,36 Appearances,6.71
https://www.sofascore.com/football/player/muhammed-sinan-kaya/1655216,Sivasspor,120K €,,,,,,Trendyol Süper Lig,,
https://www.sofascore.com/football/player/chukwubuike-adamu/902381,SC Freiburg,5.7M €,59,43,46,20,51,Bundesliga,25 Appearances,6.72
https://www.sofascore.com/football/player/cesar-blackman/841793,ŠK Slovan Bratislava,2.6M €,43,52,37,48,47,Niké Liga,27 Appearances,6.88
https://www.sofascore.com/football/player/pedro-moreira/61174,FC Arouca,46K €,,,,,,Liga Portugal Betclic,,
https://www.sofascore.com/football/player/nuno-santos/352882,Sporting,9.3M €,,,,,,Liga Portugal Betclic,,
https://www.sofascore.com/football/player/daniele-ghilardi/1384847,Hellas Verona,5.5M €,37,41,65,76,38,Serie A,24 Appearances,6.93
https://www.sofascore.com/football/player/connor-roberts/804613,Burnley,4.3M €,39,47,54,69,45,Championship,41 Appearances,7.21
https://www.sofascore.com/football/player/miloje-prekovic/795839,FK Napredak Kruševac,52K €,,,,,,Mozzart Bet Superliga,11 Appearances,6.86
https://www.sofascore.com/football/player/furtado-gustavo/1133573,PAS Lamia 1964,465K €,66,59,50,33,49,Stoiximan Super League,21 Appearances,7.07
https://www.sofascore.com/football/player/mariusz-malec/834108,Śląsk Wrocław,390K €,,,,,,Ekstraklasa,,
https://www.sofascore.com/football/player/robson-bambu/923186,Sporting Braga,2.9M €,33,39,47,64,34,Liga Portugal Betclic,15 Appearances,6.78
https://www.sofascore.com/football/player/abline-matthis/999070,Nantes,18.5M €,71,51,40,18,54,Ligue 1,34 Appearances,6.95
https://www.sofascore.com/football/player/srdan-nedic/1548430,HNK Vukovar 1991,,,,,,,1. NL,,
https://www.sofascore.com/football/player/patrick-bamford/204336,Leeds United,1.9M €,,,,,,Championship,15 Appearances,6.55
https://www.sofascore.com/football/player/luizao/1116953,Pogoń Szczecin,825K €,,,,,,Ekstraklasa,,
https://www.sofascore.com/football/player/kevin-chamorro/905406,Estoril Praia,290K €,,,,,,Liga Portugal Betclic,,
https://www.sofascore.com/football/player/yordan-osorio/789958,Parma,1.8M €,,,,,,Serie A,,
https://www.sofascore.com/football/player/dane-murray/1117475,Celtic B U21,145K €,35,45,48,62,38,Lowland League,17 Appearances,6.91
https://www.sofascore.com/football/player/marc-casado/1000483,Barcelona,29M €,54,59,60,62,64,LaLiga,23 Appearances,7.05
https://www.sofascore.com/football/player/ivan-milosavljevic/993811,FK TSC Bačka Topola,765K €,50,53,37,44,47,Mozzart Bet Superliga,21 Appearances,6.70
https://www.sofascore.com/football/player/sekou-koita/822710,CSKA Moscow,2.8M €,63,53,48,38,49,Russian Premier League,22 Appearances,6.81
https://www.sofascore.com/football/player/morlaye-sylla/822492,FC Arouca,2.7M €,54,53,38,40,56,Liga Portugal Betclic,32 Appearances,6.84
https://www.sofascore.com/football/player/casper-staring/1048427,NAC Breda,320K €,45,48,45,56,43,Eredivisie,15 Appearances,6.54
https://www.sofascore.com/football/player/adam-lundqvist/283219,BK Häcken,725K €,41,49,47,61,47,Allsvenskan,26 Appearances,7.02
https://www.sofascore.com/football/player/jesper-johnsson-solberg/1656154,Fredrikstad FK,,,,,,,Eliteserien,,
https://www.sofascore.com/football/player/christian-gomis/1113440,FC Winterthur,680K €,,,,,,Swiss Super League,27 Appearances,6.79
https://www.sofascore.com/football/player/doski-merchas/1381224,Viktoria Plzeň,590K €,40,45,51,64,43,Chance Liga,24 Appearances,7.00
https://www.sofascore.com/football/player/miran-horvat/970547,HNK Vukovar 1991,155K €,,,,,,1. NL,,
https://www.sofascore.com/football/player/ross-callachan/173903,Motherwell,210K €,,,,,,Scottish Premiership,,
https://www.sofascore.com/football/player/dominik-pech/1418636,SK Slavia Praha,1.9M €,53,71,24,30,51,Chance Liga,16 Appearances,6.89
https://www.sofascore.com/football/player/heymans-daan/845344,RC Sporting Charleroi,3.3M €,58,56,48,50,55,Pro League,39 Appearances,7.37
https://www.sofascore.com/football/player/osei-clinton/1086140,FK Novi Pazar,270K €,,,,,,Mozzart Bet Superliga,,
https://www.sofascore.com/football/player/abdurrahman-uresin/1618260,Konyaspor,160K €,,,,,,Trendyol Süper Lig,,
https://www.sofascore.com/football/player/pavel-kaderabek/109296,TSG Hoffenheim,1.5M €,56,57,42,44,61,Bundesliga,24 Appearances,6.85
https://www.sofascore.com/football/player/milan-pavkov/804183,FK Čukarički,370K €,,,,,,Mozzart Bet Superliga,18 Appearances,6.85
https://www.sofascore.com/football/player/nikita-goylo/850914,Zenit St. Petersburg,245K €,,,,,,Russian Premier League,,
https://www.sofascore.com/football/player/gundogdu-emir/2166292,Konyaspor,,,,,,,Trendyol Süper Lig,,
https://www.sofascore.com/football/player/marin-pongracic/847467,Fiorentina,9.1M €,36,51,63,66,46,Serie A,20 Appearances,6.75
https://www.sofascore.com/football/player/sofiane-karraoui/1949372,CD Nacional U19,,,,,,,"U19 Championship, II Division",,
https://www.sofascore.com/football/player/jean-clair-todibo/945217,West Ham United,27M €,35,44,55,71,37,Premier League,27 Appearances,6.63
https://www.sofascore.com/football/player/farid-el-melali/930584,Angers,3.8M €,61,59,30,26,57,Ligue 1,32 Appearances,6.83
https://www.sofascore.com/football/player/rhodri-smith/1405666,Young Boys U21,485K €,,,,,,Promotion League,,
https://www.sofascore.com/football/player/patrick-popa/2161785,FC Rapid București,,,,,,,Romanian Super Liga,,
https://www.sofascore.com/football/player/vakhaniya-ilya/996969,FC Rostov,2.9M €,38,39,50,67,43,Russian Premier League,29 Appearances,6.86
https://www.sofascore.com/football/player/david-skubl/1049106,Wolfsberger AC,105K €,,,,,,Austrian Bundesliga,,
https://www.sofascore.com/football/player/niclas-semmen/1818645,KFUM Oslo,49K €,,,,,,Eliteserien,10 Appearances,6.62
https://www.sofascore.com/football/player/thomas-reinders/1839129,NEC Nijmegen,55K €,,,,,,Eredivisie,,
https://www.sofascore.com/football/player/wiktor-matyjewicz/1397796,Bruk-Bet Termalica Nieciecza,78K €,,,,,,Betclic 1. Liga,,
https://www.sofascore.com/football/player/toni-langsteiner/2002254,RB Leipzig U19,,,,,,,U19 DFB Nachwuchsliga,,
https://www.sofascore.com/football/player/raul-garcia-de-haro/997280,Osasuna,3.6M €,71,57,43,25,45,LaLiga,28 Appearances,6.77
https://www.sofascore.com/football/player/anton-tsarenko/1142207,KS Lechia Gdańsk,485K €,50,53,35,41,51,Ekstraklasa,29 Appearances,6.84
https://www.sofascore.com/football/player/andreas-chrysostomou/1000546,Anorthosis Famagusta,340K €,,,,,,Cyprus League by Stoiximan,12 Appearances,6.70
https://www.sofascore.com/football/player/hrvoje-babec/826023,NK Osijek,1M €,47,54,52,56,50,HNL,18 Appearances,7.23
